Wall time,Step,Value
1521385087.2951968,43,10.753081321716309
1521385159.2798145,95,7.57434606552124
1521385259.1487305,168,7.297765731811523
1521385345.038355,230,7.539610862731934
1521385351.8486886,235,7.442868709564209
1521385381.3767812,256,7.487462520599365
1521385405.709496,274,7.252256393432617
1521385454.878019,309,7.566032409667969
1521385457.6253312,311,7.168364524841309
1521385468.8750813,319,7.22307014465332
1521385685.5026355,475,7.187324523925781
1521385771.9069006,537,7.1762895584106445
1521385831.3756015,580,7.160309314727783
1521385841.0132563,587,7.1959228515625
1521385908.5284808,635,7.155204772949219
1521386020.56496,609,7.247420787811279
1521386114.5944529,676,7.424742221832275
1521386126.6369188,684,7.2704644203186035
1521386238.885655,764,7.293935775756836
1521386247.276969,770,7.202414512634277
1521386286.598855,798,7.358871936798096
1521386536.8887756,976,6.891733169555664
1521386611.306555,1028,6.844453811645508
1521386665.1838598,1066,6.907044887542725
1521386771.9087634,1142,6.692900657653809
1521386884.2726715,1223,6.5379838943481445
1521386963.1180959,1278,6.678467273712158
1521386967.3254266,1281,6.411624908447266
1521386986.4441779,1295,6.633988857269287
1521386991.9716065,1299,6.967148303985596
1521387059.738306,1347,6.667166709899902
1521387069.4999027,1354,6.69523286819458
1521387130.4790869,1398,6.7485222816467285
1521387291.4632192,1514,6.665964126586914
1521387482.0542943,1653,6.820919990539551
1521387541.933467,1696,6.487292289733887
1521387545.9541874,1699,6.420965671539307
1521387692.3173442,1806,6.483827590942383
1521387736.2083938,1839,6.594985485076904
1521387789.925584,1879,6.296759605407715
1521387830.7997508,1909,6.181388854980469
1521387951.5506918,1998,6.216822624206543
1521388033.264413,2058,6.670034885406494
1521388172.3192298,2161,6.3896989822387695
1521388257.0837567,2224,6.068396091461182
1521388316.7019417,2269,6.260536193847656
1521388427.4664752,2351,6.471733570098877
1521388490.5133815,2398,5.945699214935303
1521388512.5616472,2415,5.802759647369385
1521388515.4494483,2417,6.143022060394287
1521388556.3273413,2447,5.866885185241699
1521388557.6365476,2448,6.077177047729492
1521388573.537332,2460,6.356404781341553
1521388580.6293974,2465,6.099550247192383
1521388619.4000516,2494,6.121456146240234
1521388826.0393403,2647,6.033565998077393
1521388900.4451869,2702,5.963100433349609
1521389207.0870183,2929,5.9571099281311035
1521389303.518932,3000,5.771780967712402
1521389485.5560675,3118,6.044352054595947
1521389530.8739955,3187,5.669408321380615
1521389543.858188,3203,5.898497581481934
1521389544.6606452,3204,5.770944118499756
1521389592.332019,3262,6.1065287590026855
1521389737.0440347,3437,6.042962074279785
1521389849.6412013,3575,5.666379928588867
1521389851.3165247,3577,5.650415897369385
1521389892.5036473,3627,5.826755523681641
1521389950.2575743,3698,5.633542537689209
1521390011.2194426,3771,5.4623308181762695
1521390017.1082659,3778,6.159076690673828
1521390104.3507693,3885,6.062404632568359
1521390127.4026537,3913,5.406727313995361
1521390193.2013812,3993,6.080023288726807
1521390244.517147,4055,6.0556559562683105
1521390325.2164674,4153,5.4400506019592285
1521390355.1325512,4189,5.916373252868652
1521390425.8450124,4274,5.818336486816406
1521390494.9949794,4357,5.908898830413818
1521390570.5607395,4449,5.472011566162109
1521390583.731754,4466,5.768833160400391
1521390678.4521632,4621,5.645428657531738
1521390680.8596594,4625,5.606539249420166
1521390685.6262503,4633,5.495711803436279
1521390754.4130452,4745,5.846772193908691
1521390763.1500535,4759,5.817403316497803
1521390819.1365716,4851,5.482455730438232
1521390866.0339162,4928,5.334914207458496
1521390948.7113066,5063,5.661384582519531
1521390965.6604815,5091,5.62908411026001
1521391092.0547845,5302,5.593180179595947
1521391100.386027,5316,5.3911871910095215
1521391136.6334262,5377,5.753358364105225
1521391214.3153,5506,5.821833610534668
1521391292.1756754,5636,5.468490123748779
1521391318.7828617,5680,5.349789619445801
1521391369.4698935,5765,5.320489883422852
1521391402.7926967,5821,5.760338306427002
1521391406.9683523,5828,5.334084510803223
1521391428.7067702,5864,5.358882904052734
1521391478.810702,5947,5.680729389190674
1521391604.8325095,6157,5.322965145111084
1521391616.1751034,6176,5.450137615203857
1521391658.2722495,6246,5.106761932373047
1521391709.8811867,6333,5.322348117828369
1521391796.6414535,6477,5.095296382904053
1521391829.1099384,6531,4.706021785736084
1521391846.5473945,6560,5.35424280166626
